_u1.systype,_u1.region,_u1.team,_u1.hdvoice_valid_user_cnt,_u1.lte_valid_user_cnt,_u1.new_hdv_cfi_value,_u1.new_hdv_cfi_qoe1_value,_u1.new_hdv_cfi_qoe2_value,_u1.new_hdv_cfi_qoe3_value,_u1.new_hdv_cfi_qoe4_value,_u1.new_hdv_cfi_qoe1_qos1_value,_u1.new_hdv_cfi_qoe1_qos2_value,_u1.new_hdv_cfi_qoe2_qos1_value,_u1.new_hdv_cfi_qoe3_qos1_value,_u1.new_hdv_cfi_qoe4_qos1_value,_u1.new_hdv_cfi_qoe4_qos2_value,_u1.new_hdv_cfi_qoe4_qos3_value,_u1.new_hdv_cfi_qoe1_qos3_value,_u1.new_hdv_cfi_qoe1_qos4_value,_u1.new_data_cfi_value,_u1.new_data_nei_qoe1_value,_u1.new_data_nei_qoe2_value,_u1.new_data_cfi_qoe3_value,_u1.new_data_cfi_qoe4_value,_u1.new_data_cfi_qoe5_value,_u1.new_data_cfi_qoe1_qos1_value,_u1.new_data_cfi_qoe1_qos2_value,_u1.new_data_cfi_qoe1_qos3_value,_u1.new_data_cfi_qoe1_qos4_value,_u1.new_data_cfi_qoe1_qos5_value,_u1.new_data_cfi_qoe2_qos1_value,_u1.new_data_cfi_qoe2_qos2_value,_u1.new_data_cfi_qoe2_qos3_value,_u1.new_data_cfi_qoe3_qos1_value,_u1.new_data_cfi_qoe3_qos2_value,_u1.new_data_cfi_qoe4_qos1_value,_u1.new_data_cfi_qoe5_qos1_value,_u1.new_data_cfi_qoe5_qos2_value,_u1.new_data_cfi_qoe5_qos3_value,_u1.new_data_sei_qoe1_value,_u1.new_data_sei_qoe2_value,_u1.new_data_cei_qoe1_qos8_value,_u1.new_data_cei_qoe2_qos1_value,_u1.new_data_cei_qoe2_qos2_value,_u1.new_data_cei_qoe2_qos3_value,_u1.new_data_cfi_qoe1_qos6_value,_u1.new_data_cfi_qoe2_qos6_value,_u1.hdv_bad_user_cnt,_u1.lte_bad_user_cnt,_u1.hdv_bad_valid_user_cnt,_u1.lte_bad_valid_user_cnt,_u1.new_data_nei_value,_u1.new_data_sei_value,_u1.wcdr_cei_value,_u1.dt
4G,강남,강동팀,150958.0,427474.0,83.75474689807031,85.2370590804515,85.79799939209461,78.23748202160743,85.7464470981277,98.55389317673057,88.42408744506798,99.66081990506311,78.23748202160743,86.1876627069971,99.48807567694537,99.59885946463436,98.91499484068369,99.42698634875401,85.09938834853568,89.91625289550232,85.25286990010922,84.71554453825513,83.30434105838694,87.10336431593069,90.78895251103867,89.05236270110551,97.04494318999751,99.8073972903959,95.711113167489,99.32341020330873,88.83155444696445,99.28731533443886,84.71554453825513,-100.0,83.30434105838694,90.731805149417,96.38756589450435,99.59885946463436,82.55501381748923,84.49595147798989,99.93316454424262,99.97715758579426,99.96447881412497,99.7554382571667,99.03876012290127,96.62513719483074,420.0,329.0,420.0,329.0,86.74700791244933,83.45176878462202,92.87640053608567,2.0220912E7
4G,충남,세종팀,82403.0,264897.0,83.65187353754214,85.95103377981745,85.82828707878936,79.20337547284312,83.62479781871865,98.77332556649483,88.20938221132286,99.56191476829443,79.20337547284312,83.94150421352123,99.62270583810725,99.67411390387235,99.53153460219806,99.56641386196883,83.83980802578239,89.40330770129853,84.5655224081981,83.9670618523351,81.80957446492681,85.99691142038665,90.13894740117485,89.77134578654966,96.19776362783887,99.60490559868363,93.86666842072921,99.36763201473946,88.35997937499509,98.57707947682864,83.9670618523351,86.1605,81.80957446492681,88.75586386948946,97.20831494914707,99.67411390387235,80.74113381808128,82.53853733502237,99.86250082110352,99.98679525301607,99.95652613205195,99.28787185969587,99.18388252682577,96.31474736155485,299.0,195.0,299.0,195.0,85.9832008455546,81.69641520601016,89.96210711462759,2.0220912E7
4G,강북,수유팀,199610.0,462895.0,84.18799818751882,85.93700288331961,85.82094049613157,78.64812290647399,86.34592646415012,98.79130615436287,88.90494782870444,99.73752426845394,78.64812290647399,86.90267074862403,99.35934732537235,99.5792839282109,98.93559729858097,99.42772980583285,85.10528511728563,89.56562190220853,85.7906290960072,85.45234060351567,83.02687462728467,87.00979146868681,90.4162767809816,88.17714874182936,97.18500875098398,99.83388955581573,95.81032615523502,99.3638863160048,89.11170934572786,99.31452675791907,85.45234060351567,86.7396,83.02687462728467,91.3352319405231,95.66669989948093,99.5792839282109,81.96824562286056,84.77280315075491,99.94237944801311,99.97204220536113,99.97230140385685,99.75911413722847,99.05917948730223,96.88945405960075,618.0,405.0,618.0,405.0,86.95459576760456,83.25597446696672,93.75950012771355,2.0220912E7
4G,강남,강남팀,144318.0,508034.0,82.17624844944439,84.085806586014,85.70309785930172,75.36059913324154,83.55549021922033,98.15278676779056,87.64383043843306,99.57956418563238,75.36059913324154,84.13904420092229,99.30644091902396,99.48206634797651,98.76766387611697,99.43861766677699,84.74988167149425,89.13701442694259,85.41213322855279,83.77509648095837,83.18697049645618,84.3918771501842,89.90139770558753,90.46971250182756,96.54330900893116,99.72338964360208,96.07132518816,99.26017339285201,88.77687329009942,99.2213861213919,83.77509648095837,86.1412,83.18697049645618,88.93437215377303,95.38634463818161,99.48206634797651,83.67894644280288,84.59628212472803,99.90389780231598,99.94598303813845,99.9498503624067,99.73147036212626,99.14975373225211,96.92698283713045,569.0,514.0,569.0,514.0,85.67903032165948,83.82073302132903,92.17641786235994,2.0220912E7
4G,경북,안동팀,79587.0,148121.0,83.42470239496647,84.94191248795632,85.63731486800718,82.14482134122758,80.97476088267483,99.01980312442258,87.0342648721569,99.61577996777251,82.14482134122758,81.36357514699925,99.52212736028136,99.42332520222214,99.55428287204738,99.54657273922913,82.63302672497976,88.5160981999424,84.38261105868509,84.24163588190166,80.66480991983754,82.92105029164189,89.37336981551445,86.30235372617203,96.17767018042373,99.85702172612882,92.79863468068518,99.41812199079054,88.32706113129242,98.50773083981532,84.24163588190166,86.5889,80.66480991983754,86.34798034966448,96.58825640005598,99.42332520222214,76.91607042279215,83.1712334331206,99.95041991064198,99.98465245029196,99.9951136819026,99.62450204171118,99.04079747989627,96.09341417478775,345.0,178.0,345.0,178.0,85.01534885804276,80.25070459191676,93.17352007636288,2.0220912E7
4G,충남,천안팀,163365.0,461646.0,84.58486206578044,86.70656307944914,86.02424588737158,80.65228615756492,84.95635313873609,98.78576093251533,89.01656087164471,99.70821925347583,80.65228615756492,85.1885656674463,99.72741350098943,99.688355404515,99.5142118601485,99.55841188452484,84.70516229978519,90.00913090984307,84.93261665295537,85.57788567128127,82.70796224059252,87.70805749872383,90.7826798165099,90.04978913793691,96.32434428542471,99.79756741358028,94.49517722607703,99.39197089122302,88.22794456306829,98.53190888276265,85.57788567128127,86.4545,82.70796224059252,89.86765992630649,97.90201446903973,99.688355404515,81.7990690042787,82.55317450423719,99.92974361161546,99.98509395831351,99.9766645744121,99.31712809172599,99.1479113546435,96.85388373330073,458.0,360.0,458.0,360.0,87.0569226832009,82.35340191636948,92.21394970693505,2.0220912E7
4G,전북,군산팀,80454.0,201070.0,86.0026978854149,88.62672374034861,85.93290655232146,82.7844375670684,86.66672368192114,98.90612963414918,90.85594891748777,99.72581762310897,82.7844375670684,86.87608711079517,99.75900914067755,99.44557371092871,99.50246668297441,99.53909637951216,84.7605573342299,90.09870821436192,84.60677157302753,84.89851355926218,82.18854185980891,89.10150276042435,90.79404551140391,90.28569612330591,96.39984056852123,99.82187887875672,93.89274746477325,99.47022966348761,88.31267968045387,98.48387462885678,84.89851355926218,86.2257,82.18854185980891,91.313024643422,98.12210187221689,99.44557371092871,81.5742433309958,83.2714367342677,99.93820259124253,99.98935267163922,99.99675713734678,99.30764738021334,99.23415980296345,96.31389360040608,192.0,170.0,192.0,170.0,87.176374026769,82.34474064169079,94.34807633237338,2.0220912E7
4G,경기,평택팀,218529.0,646401.0,82.85563174362169,85.19289964677337,85.76007025692988,76.2783795583421,84.19117751244137,98.71907559066631,88.33059252030628,99.5696683189397,76.2783795583421,84.50519316549135,99.62840667977052,99.68502181321495,98.9055907348394,99.41397956845091,84.2278714738081,90.19299498108421,84.49709721840381,84.2244763571804,82.95133898664751,86.53006094604149,91.19507059243759,87.2021447598789,96.73068685673117,99.7717662141,94.73256041027602,99.22509444807032,88.17308828568943,99.22010035020284,84.2244763571804,-100.0,82.95133898664751,89.26288183438022,97.24475747071018,99.68502181321495,79.72570606424271,83.60671166492591,99.92075987875346,99.96500813291105,99.96280399895119,99.58792778604543,98.90117349014204,96.57933624236033,806.0,636.0,806.0,636.0,86.36115737567748,82.09458557193871,91.71109889766674,2.0220912E7
4G,경남,창원팀,208709.0,416113.0,85.26461014519495,87.33924064262854,85.50463775017118,81.34517648870627,86.8693856992738,98.97847360428733,89.46840084916496,99.58870352203172,81.34517648870627,87.08360371981227,99.75400877847487,99.5254994363738,99.55450688831421,99.57963021734575,84.61459598703986,89.90025091117732,85.39727175519495,84.0815810259576,81.2683674548229,89.30990961859892,90.7241089063523,89.96108974688083,96.52663813200947,99.87597370866355,94.56710776975112,99.47265044784055,89.24688701388249,98.49242190852556,84.0815810259576,85.9309,81.2683674548229,91.48590750747309,98.08691687541929,99.5254994363738,82.01683792403028,82.88561056018943,99.95700344214299,99.98333134859385,99.99598537700888,96.83017802130114,99.09190841871438,96.19383288910012,609.0,396.0,609.0,396.0,87.1722533277322,82.05693864634753,93.18014069324482,2.0220912E7
4G,충북,서청주팀,76084.0,248791.0,84.82015075185127,86.79878558979475,85.93274160490768,81.76527028578654,84.78380552691611,98.90033260723088,88.95473912151621,99.6961312732044,81.76527028578654,84.97717664874428,99.77244346134555,99.68660289468083,99.54527074049024,99.56118309618864,84.64454492949608,90.24344463527446,84.26949985577069,85.28195269605817,83.00397622089673,87.8069547265769,90.98164521912956,89.99991855802811,96.26224992500825,99.51274733238913,94.70473204476531,99.39449881796082,88.48992392862169,98.54312956162165,85.28195269605817,86.633,83.00397622089673,89.6817557675487,98.21730580373274,99.68660289468083,81.64855828971945,82.51334613110015,99.83020496572962,99.98845181358007,99.97808913117959,99.0538744846738,99.1886269125194,95.81075145931376,250.0,157.0,250.0,157.0,86.90046297842005,82.38862688057212,91.9005741345837,2.0220912E7
4G,경북,동대구팀,269075.0,569863.0,85.48276632082286,87.73323564611424,85.54863774899026,82.25287807269672,86.39631381549026,98.94503377069792,89.85805767399052,99.6212734929903,82.25287807269672,86.72269991436409,99.62364398341366,99.53179782555156,99.54423714990605,99.56578954802193,85.07132267781316,89.98441911588324,86.96034904230079,84.98126596332642,81.89813174739228,88.22938244329839,90.7035820793275,90.3835249521679,96.61518956281357,99.04331986808612,94.9341346646828,99.42788782574429,90.08666920176613,98.49407573292848,84.98126596332642,85.6191,81.89813174739228,91.18454351912254,97.2143020216234,99.53179782555156,82.1073943941889,83.80584750169106,99.66437567325586,99.98357411900167,99.99756587364817,99.63728865034754,99.20712837689774,97.08508845791049,713.0,482.0,713.0,482.0,87.53885414120222,82.60379121442408,92.67585702632769,2.0220912E7
4G,경기,용인팀,186893.0,586056.0,83.13095961508444,85.86027095478687,85.71019766562122,76.54414186593301,84.40922797399661,98.67561937512814,88.85964635056776,99.58186895541543,76.54414186593301,84.8506582076569,99.47975626473047,99.65998130163221,98.91831998890794,99.43343479282255,84.3794417398698,90.00713555503144,85.05177044942862,84.23227420256973,83.31517775948879,85.99760329526714,90.73256397275345,87.63752364513817,96.9268303420566,99.7588188583238,94.59797879570183,99.25647946195735,88.4086079580967,99.2712313150587,84.23227420256973,-100.0,83.31517775948879,89.5699854954471,96.3392015562947,99.65998130163221,80.16176370187709,83.83312135113027,99.91624924274201,99.88882331402392,99.95474901807557,99.69076341553813,99.20047622820417,96.92368977028808,610.0,561.0,610.0,561.0,86.32219587557424,82.43668760416539,91.1568774719096,2.0220912E7
4G,인천,부천팀,281886.0,733326.0,83.89776273385156,85.881381272807,85.71717552029031,78.10006355097966,85.89243059132927,98.85306450839623,88.72248751477534,99.57229384322346,78.10006355097966,86.21203752879305,99.6292780606687,99.63346909876489,98.89961530265181,99.4224733613044,84.77460835179045,90.90379430703688,84.86050020908618,84.83304277408551,82.3246535743398,87.93370749935349,91.59329671280587,87.86567958905545,97.01444453044489,99.75568706840905,95.55339361015963,99.3260932298263,88.73100908475209,99.2039548037508,84.83304277408551,-100.0,82.3246535743398,90.75258435691254,97.25034061100821,99.63346909876489,81.25300915112817,83.67170379310322,99.91515793102182,99.98761353758428,99.96470565476486,99.76451269430501,99.24721302702866,96.2868131864091,953.0,575.0,953.0,575.0,87.13276119739052,82.41645550619039,92.89519769213372,2.0220912E7
4G,전남,순천팀,142501.0,256682.0,84.32111818252038,87.00757221604674,85.62024983899809,79.28334898658463,85.37330168845209,99.04583394934001,89.07885306568643,99.58688166194091,79.28334898658463,85.63843472579963,99.69040415299924,99.44253355882731,99.55082259238418,99.49404899893194,84.09472151542786,88.71166597644907,84.50699401789869,83.74086514000759,81.94763147538654,87.64798752159139,89.41491793024446,89.67787567420784,96.04185954344437,99.87559316634494,94.63343651789668,99.4593673267969,87.71746963828195,98.4461481106778,83.74086514000759,86.4481,81.94763147538654,90.25974815540492,97.65076519209134,99.44253355882731,81.40477028864456,82.76029283657604,99.9568712844885,99.9886081513276,99.99718415355417,99.07846991123712,99.21349594667859,96.86365807960308,478.0,297.0,478.0,297.0,86.1518781639867,82.03756486686905,91.49209229203366,2.0220912E7
4G,경북,서대구팀,225003.0,481644.0,85.97203088895053,87.90861273721642,85.5905716427621,82.96824921249674,87.42068996332688,98.98491071241892,90.01987365654705,99.63242546116504,82.96824921249674,87.69690243010137,99.68503737404562,99.52727964213584,99.54660435792995,99.55328098475921,85.52753128556348,90.64074063915145,86.75229192394397,85.7687421763853,81.80659405152673,89.37193346087366,91.38021971975769,90.29075911310792,96.58663668769071,99.90818836758551,95.22132218269512,99.43250315970953,90.25324501370126,98.51138497977885,85.7687421763853,86.1139,81.80659405152673,91.99048709281755,97.61489720723279,99.52727964213584,82.96513788384144,83.99317462774694,99.96818600251396,99.9844241913157,99.99819942113794,99.64087028526741,99.19076679518385,96.6695637952881,637.0,346.0,637.0,346.0,88.1334270500886,82.92163552103837,93.38454185532206,2.0220912E7
4G,경남,진주팀,138010.0,265846.0,85.11183300087916,86.99944448028201,85.54885323218605,82.34325502082832,85.55577927022024,99.01302008883019,89.00869304066755,99.60115456020388,82.34325502082832,85.80854662580354,99.70542869501617,99.48885472926598,99.58237789735456,99.5659719939832,83.96541976376761,89.77699017387722,85.46111506681288,84.31371754604386,81.00130935900701,87.92261758376964,90.49067170241221,88.84839604774056,96.35245145631575,99.91101595458944,93.07595294263754,99.4622517587766,88.89032883888588,98.46492587722722,84.31371754604386,85.9931,81.00130935900701,90.40674226524861,97.75193378608114,99.48885472926598,79.6091940583796,82.57618488734137,99.96916704287821,99.97876119464254,99.99754105514216,99.31652937784628,99.21132033268357,96.66199517966642,445.0,313.0,445.0,313.0,86.8686100926259,81.06222943490933,91.79824599941661,2.0220912E7
4G,강원,원주팀,78736.0,187371.0,84.68647453006363,86.10843173439197,85.59880962264486,83.0960536876017,83.94260307561606,98.91063515132325,88.51444209530231,99.67438946607011,83.0960536876017,84.13650143442811,99.7695431168324,99.6117844126161,99.28326255489878,99.52748279588577,84.48484958226203,89.41063070601868,86.74046200984638,83.07351294124382,83.15556368341954,86.98931752049404,90.16400335254774,89.57155307274888,96.49229798249199,99.71659445863293,93.30679834707513,99.38925249760644,89.56225013488847,98.48195640201232,83.07351294124382,86.7191,83.15556368341954,88.93208001581496,98.1966684373828,99.6117844126161,80.4161874833271,83.67690394362324,99.9015274186379,99.98305054211383,99.99714655960102,99.40446018782917,99.16444188532387,97.44449530219538,235.0,177.0,235.0,177.0,86.55348079440074,82.4162183701233,90.0540075093124,2.0220912E7
4G,인천,일산팀,235245.0,545601.0,83.47781413390092,85.72305161695827,85.71814578155525,77.22420795551061,85.24585118157957,98.76628558971053,88.73232347539198,99.64399152100793,77.22420795551061,85.54510974159129,99.65017455595567,99.6765618867312,98.88290453221474,99.42283909870166,85.02009013063125,90.9408386082797,84.85871824108372,85.0509112319666,83.66854228449732,87.53682417703645,91.76361589974938,88.6092431698744,97.17705679971196,99.67426892888106,94.86471258457458,99.28904511078011,88.60668200753584,99.27339190584652,85.0509112319666,-100.0,83.66854228449732,90.17880887511653,97.3852631661487,99.6765618867312,81.41989216486567,83.74163714064969,99.88675254467626,99.98576964913043,99.96626876170652,99.75815976180837,99.10337307068572,96.45586931591751,832.0,554.0,832.0,554.0,87.09682306459162,82.94335719667089,91.36031151169458,2.0220912E7
4G,전남,광주팀,279716.0,509532.0,85.43479536950807,87.60064711825792,85.58145864257862,80.77306772113319,87.78400799606256,98.90265502946357,89.82037111525636,99.64576635249301,80.77306772113319,87.93755566907292,99.8253901056925,99.45707514498497,99.54044848821407,99.49762482220194,85.27241252226361,89.33321682132235,84.78029345480459,84.37844090493225,83.01167597301935,90.40398999930468,90.03875442783169,90.41243934841037,96.59992259138717,99.90586257218361,95.70567504311308,99.47516608808677,88.31506377083593,98.39266326746672,84.37844090493225,-100.0,83.01167597301935,92.18585990485884,98.60242686520554,99.45707514498497,83.50906665455017,83.44177662073929,99.9673790011113,99.98655515893752,99.99689062453787,97.01820113488867,99.21640674508126,96.50403130115346,767.0,443.0,767.0,443.0,87.22398529509096,83.32083974943627,93.17802027883005,2.0220912E7
4G,강북,지하철팀,36476.0,331531.0,85.59146339384922,86.13503827436739,85.80338446530915,82.18835280891997,88.2390780268004,98.32109779008762,90.45013464338771,99.6123464020721,82.18835280891997,88.39580291546056,99.82270098410662,99.66885652266537,99.00484215537166,98.58859888311524,86.52368865595702,88.29142397452591,84.2644682920177,83.5718321345265,84.02871837498003,90.93964525506611,89.4511173917958,93.96192116180207,96.72397102642987,99.92707467180085,98.72256550107822,98.43417139009894,88.65531710232003,99.27882405125473,83.5718321345265,-100.0,84.02871837498003,92.55376071129352,98.58247334131659,99.66885652266537,89.65729105560361,85.15559526305633,99.97473716749042,99.98503646681382,99.93315831266132,99.9289352608413,98.70354507457918,96.5592330106336,63.0,167.0,63.0,167.0,86.76684241403406,86.28053489787999,91.06288201097847,2.0220912E7
4G,인천,남양주팀,211647.0,529400.0,83.45897359255903,85.56441623025405,85.69382134268602,77.63059529874936,84.94706149854669,98.84721552606779,88.53322769335989,99.64762132887275,77.63059529874936,85.43696286980024,99.42659318075229,99.65281962701438,98.92017380113015,99.40855883263492,84.34475946701585,89.70917560300653,84.88965476340869,84.45778413603168,82.88377706533805,86.21351914653718,90.61328081587327,87.76847215630426,97.01743929690856,99.72107755081392,94.57893012891341,99.29489398534821,88.50655739017728,99.31536040264199,84.45778413603168,-100.0,82.88377706533805,90.08475272823108,96.03609460202497,99.65281962701438,80.3100147403362,83.92216475968283,99.90309131994259,99.9769281354443,99.96387974722812,99.68621537536806,99.00223763588929,96.59450080684029,733.0,509.0,733.0,509.0,86.31753341224602,82.37198552178569,91.6427598700334,2.0220912E7
4G,전북,정읍팀,65034.0,180280.0,85.21707546220799,86.85702292912642,85.8844948428973,81.7823657488215,86.34441832798674,99.02208236047602,88.85335951637494,99.71696928114171,81.7823657488215,86.55827250230061,99.75293618029613,99.38948434096173,99.53061271234041,99.5266790968138,84.0442335283566,89.83560112897376,85.60483414001095,84.69249994827122,80.87699787871387,88.75234344308387,90.41233624292958,88.30996988071772,95.95041588778902,99.87411305574844,93.25876032976258,99.44432890035878,88.69493388006902,98.52844079453654,84.69249994827122,86.7478,80.87699787871387,91.04616313940112,98.07938709249574,99.38948434096173,78.92219797908307,82.80224631708784,99.95635724670528,99.99122576905509,99.99594011708312,99.14913923480805,99.36210572813184,97.05534430293676,206.0,160.0,206.0,160.0,87.22131966508495,80.86714739162825,93.62753789593548,2.0220912E7
4G,강남,관악팀,172847.0,533431.0,83.16339193314849,84.90724372734827,85.76766404648455,76.82599502274176,85.1526649360193,98.512048727525,88.07345923541325,99.587384827714,76.82599502274176,85.59411908676087,99.48424710079193,99.62197572100634,98.89706996087949,99.42404062195564,85.08289725735204,89.9316637925302,85.24196783887363,84.74841941768572,83.24268395904176,86.61338193902559,90.70066464448693,89.47504355528878,97.10438724280614,99.72506027894427,96.20903297283246,99.3326115964175,89.09606403463314,99.20267326031022,84.74841941768572,85.9531,83.24268395904176,90.22134007334486,96.36527666649741,99.62197572100634,83.360618352319,83.99250649166513,99.90448050448985,99.98571050639973,99.96558617350946,99.7694163048176,99.15215521851914,96.31703266085475,617.0,405.0,617.0,405.0,86.6338582470288,83.53193626767529,92.51919444337648,2.0220912E7
4G,전북,전주팀,119595.0,253721.0,85.30721413116129,86.99670869939727,85.90093277058705,81.42356757412527,86.90764748053554,98.87672890378379,89.23507315793361,99.69120151022787,81.42356757412527,87.05673605279325,99.82874550664603,99.46312614615715,99.52375368840943,99.5066831924094,85.27487337952977,90.18541468951807,84.94027937904336,84.90998030656475,82.41235053451686,89.72383815808168,90.90373979401507,91.02701723230402,96.35696656009075,99.89301847933162,95.08650287004627,99.43911217338925,88.33129801675719,98.43111772275398,84.90998030656475,86.5379,82.41235053451686,91.46358495508224,98.62738502026278,99.46312614615715,83.31197747606372,83.60527786669218,99.96292141159618,99.9880310077838,99.99741159412261,99.30996539505566,99.20979587184786,96.70342023306904,345.0,217.0,345.0,217.0,87.43987813330196,83.10986862575758,94.17878983728092,2.0220912E7
4G,충남,서산팀,86866.0,194021.0,84.59205040417142,86.42180369922116,86.00091772352215,82.7436944421824,83.20178575175996,98.97370602040435,88.42487292064973,99.72529546108753,82.7436944421824,83.53152629898223,99.60525018297639,99.6617672310284,99.54897526622115,99.57619956070837,83.65817294731107,90.25527862715691,84.94178248788656,85.08053303002843,81.54456506799366,85.52711636719954,90.89200418666793,88.26133047272637,96.1793548389571,99.78836499381535,92.45917065923591,99.43826936805127,88.46508543130227,98.62148335576545,85.08053303002843,87.085,81.54456506799366,88.38257024927391,97.09762753216046,99.6617672310284,78.32172243831064,82.72921729335853,99.92654017413487,99.99112838024413,99.96910194163365,99.35248176955659,99.29947021720045,96.55970091247522,284.0,212.0,284.0,212.0,86.45117762806787,80.86516826655428,90.88966510280281,2.0220912E7
4G,경북,구미팀,111522.0,275527.0,84.23318948061672,86.79953025857985,85.62858385471505,80.45971893670125,84.04492487247072,98.69894888925064,89.17243121484957,99.61599962983567,80.45971893670125,84.31845806263057,99.67559512300772,99.46085956483137,99.52147768734145,99.58051145558797,84.17882140619332,89.49131326739162,85.29224062917146,84.62114103460236,81.95166894836322,86.44618878998196,90.27374727011328,88.98383307616538,96.29681143512391,99.88708858354542,93.84389010980348,99.42728957378112,89.47242400572199,98.5128279897614,84.62114103460236,85.3019,81.95166894836322,89.09572819811196,97.55213103824612,99.46085956483137,80.32271390538337,83.41038279255277,99.96086286905121,99.98622174370611,99.9922938424879,95.81928979483149,99.13326517799189,95.87706247304426,390.0,261.0,390.0,261.0,86.46272093028685,81.89492188209978,93.28606393080808,2.0220912E7
4G,인천,북인천팀,191670.0,467023.0,82.87106453351069,85.18588027952205,85.70145199553677,77.02368538225124,83.57324047673266,98.71130625791837,88.16910592483977,99.55633754601139,77.02368538225124,84.02957877606472,99.45693134967607,99.67207750559822,98.91263306598627,99.4130457973347,84.13062691503058,89.93072524221526,84.40116915747592,84.14170948265229,82.71137837524603,85.18649458601963,90.6819723568055,88.1725598730332,97.20023636683784,99.62499811546022,94.64099274498129,99.26006242194997,88.36102357814225,99.27815528496629,84.14170948265229,-100.0,82.71137837524603,88.83556270626502,96.20782118265625,99.67207750559822,80.80688843648902,83.520420827176,99.86953076569043,99.98513012178346,99.95707388959376,99.74443685693073,99.1715584751131,96.23059710837876,692.0,536.0,692.0,536.0,85.91502461709078,82.34622921297036,91.90224663328333,2.0220912E7
4G,경남,김해팀,199911.0,445117.0,83.95704015158054,87.03776324282184,85.36587454117387,78.57943236782819,84.84509045449829,98.93081336934154,89.30064305854116,99.51715462571825,78.57943236782819,85.20088548211504,99.58240454239007,99.59773626564856,99.53812373501019,99.58042368508849,84.32536287289113,88.91970111140539,84.93960152145452,83.43605370798508,81.87591956789807,86.79091265489511,89.86513117008536,90.42592159420175,96.66545207510028,99.88246835150389,94.70763292494182,99.42839918512658,89.64786578571194,98.49043103131838,83.43605370798508,85.8891,81.87591956789807,89.87846179866237,96.95476465263263,99.59773626564856,82.6872366884128,83.32431923423088,99.95925873061016,99.98101644582472,99.99701970405125,99.52389067409263,98.9479456087472,95.29274053742225,691.0,525.0,691.0,525.0,86.02156724893503,82.62915849684725,91.54584406506208,2.0220912E7
4G,충북,충주팀,86124.0,217873.0,84.69914562799791,86.36999757026247,85.9832024717911,83.01258526696503,83.43079720297304,98.88461332521408,88.465847142756,99.74706926268875,83.01258526696503,83.65989306853427,99.7261580703031,99.6516595312694,99.54969117478247,99.57273068524322,84.2615281581615,90.83628311343473,84.21962724733181,85.92180076404908,81.98182868458281,86.33371244105628,91.49720349085186,89.12746570872976,96.4500905117565,99.80172842782774,93.18371971721209,99.4124354048065,88.13971506610483,98.5898963974882,85.92180076404908,86.5412,81.98182868458281,88.49985669458466,97.89337766178184,99.6516595312694,79.94518331730796,83.15858927267428,99.93119181889026,99.96281531497924,99.96639360858258,99.34889715279287,99.27766057081384,96.11716649257664,270.0,169.0,270.0,169.0,86.82785589146798,81.69520042485502,92.01144571515128,2.0220912E7
4G,경북,포항팀,146634.0,276385.0,82.64486654934267,85.17207126164362,85.4645267007374,79.63990603407453,80.3029622009151,98.9229013349449,87.40076896295386,99.5582957070098,79.63990603407453,80.77772136985256,99.41226471744146,99.44367462982875,99.5474738913606,99.57848788644779,83.12401032748909,88.75921758747423,84.58239217149487,84.26377039469493,80.8411918015432,81.85470199005739,89.72455409958494,89.64533983189888,96.66437228323353,99.756482968186,93.68244335654748,99.38970702033112,89.22593603311607,98.53753231246293,84.26377039469493,86.3717,80.8411918015432,85.78153969421136,95.9561093401036,99.44367462982875,80.98293104951841,82.3248775060818,99.91543528157464,99.96887081270829,99.99667496403703,99.6195570979006,98.92411110671078,95.3778307470022,647.0,471.0,647.0,471.0,84.86502053593036,81.38300011904781,91.62876151876621,2.0220912E7
4G,경남,서부산팀,232793.0,466199.0,84.44030445753542,87.45178904653504,85.36715888078679,77.65791134055021,87.28435856226965,98.90487569512877,89.66108466128226,99.50574447237864,77.65791134055021,87.53376557198428,99.71507336844829,99.57305364561962,99.51815352491599,99.56846222254086,85.144099926439,90.0941995390718,85.42988521202336,83.81564733078737,81.50325739595011,89.46877115622208,90.86875828065477,90.5422682506023,96.75473696160701,99.94195785676325,95.89119743706769,99.45078369952459,90.02492177140756,98.5201360093191,83.81564733078737,86.3112,81.50325739595011,91.8572026400223,97.81747112763252,99.57305364561962,83.95570283120924,83.79926190289623,99.97989727222468,99.98234649282742,99.99625553191517,99.27782417742563,99.1476072126014,95.41987874281801,833.0,451.0,833.0,451.0,87.20212580952615,83.08607404335186,94.02991453161029,2.0220912E7
4G,강원,춘천팀,75849.0,170201.0,83.08121067105844,84.21141286446608,85.54470772350903,80.84406827419825,81.7246538220604,98.85760664092842,86.63723769447417,99.66566872700959,80.84406827419825,82.020091433436,99.63979848569744,99.65033780789147,99.26761877541439,99.51730350763093,84.64025609957301,88.70484035919988,85.88923934814113,83.45396150991166,85.34900462081116,84.34595131651811,89.45860651890487,92.11822332975238,96.85064719979398,99.57746572500471,94.35952923984833,99.38891219544541,88.97212958164491,98.39691629413122,83.45396150991166,87.0886,85.34900462081116,86.97455349491624,97.31801852445629,99.65033780789147,83.82912153340608,81.86791604289274,99.85289368633062,99.9770662151516,99.99650404730741,99.309315674526,99.15741347977995,97.12853394550207,323.0,226.0,323.0,226.0,85.59849813344269,83.68201406570334,90.84665414760377,2.0220912E7
